id,subject,sentence,gender
55_SUB9,SUB9,Mohon maaf telah merepotkan Anda,female
56_SUB9,SUB9,"Selamat pagi Pak, maaf mengganggu",female
57_SUB9,SUB9,Apakah ada menu vegetarian?,female
58_SUB9,SUB9,Dia diculik di dalam mobil,female
59_SUB9,SUB9,"Selamat pagi, Pak, ada yang bisa saya bantu?",female
60_SUB9,SUB9,Saya benar-benar suka makanan di sana,female
61_SUB9,SUB9,Saya tidak sengaja menumpahkan tinta,female
62_SUB9,SUB9,Selamat datang di kantor kami,female
63_SUB9,SUB9,Aku mulai merasa lapar,female
64_SUB9,SUB9,Saya ingin makan salad,female
65_SUB9,SUB9,Anda berjalan ke arah yang salah,female
66_SUB9,SUB9,Temanmu sangat cantik,female
67_SUB9,SUB9,Mari kita bicara,female
68_SUB9,SUB9,Anda bisa mencoba lagi nanti,female
69_SUB9,SUB9,Anda terlihat sangat kelelahan,female
70_SUB9,SUB9,Dia benar-benar menyalahkan saya,female
71_SUB9,SUB9,Di mana saja kamu belakangan ini?,female
72_SUB9,SUB9,Jadwal saya sangat padat,female
73_SUB9,SUB9,Silakan duduk dan makan buah,female
74_SUB9,SUB9,Setiap orang pasti punya masa-masa sulit,female
75_SUB9,SUB9,"Terima kasih telah menghubungi kami, mohon tunggu sebentar",female
76_SUB9,SUB9,Semoga Anda lekas sembuh,female
77_SUB9,SUB9,Kelihatannya parah sekali,female
78_SUB9,SUB9,Dia terlihat agak mabuk,female
79_SUB9,SUB9,Dia adalah orang yang sangat serius,female
80_SUB9,SUB9,"Apakah Anda baik-baik saja, Pak?",female
81_SUB9,SUB9,Mari kita makan sesuatu yang enak,female
82_SUB9,SUB9,"Aku lapar, ayo kita pergi makan sesuatu",female
83_SUB9,SUB9,Terima kasih atas pengertian Anda,female
84_SUB9,SUB9,Jam berapa perpustakaan tutup?,female
85_SUB9,SUB9,Tentu saja boleh,female
86_SUB9,SUB9,Mohon maaf karena harus bekerja lembur,female
87_SUB9,SUB9,Berpamitan dengan teman di stasiun kereta,female
88_SUB9,SUB9,Ini terlalu sulit baginya,female
89_SUB9,SUB9,Akan segera saya telepon,female
90_SUB9,SUB9,Saya bukan orang yang seperti itu,female
91_SUB9,SUB9,Sepertinya kamu sedang flu,female
92_SUB9,SUB9,Berharap bisa bertemu kembali,female
93_SUB9,SUB9,Apakah ruang rapat sudah siap?,female
94_SUB9,SUB9,Senang berkenalan dengan Anda,female
95_SUB9,SUB9,Saya yakin Anda benar,female
96_SUB9,SUB9,Seperti apa penampilannya?,female
97_SUB9,SUB9,"Maaf, teman saya sedang sakit",female
98_SUB9,SUB9,Siapa nama Anda?,female
99_SUB9,SUB9,Apakah kamu melihatnya?,female
100_SUB9,SUB9,Kedua belah pihak sama kuatnya,female
51_SUB10,SUB10,Tolong beri saya lihat menunya,female
52_SUB10,SUB10,Maaf saya terlambat,female
53_SUB10,SUB10,Biar saya bantu ganti baterainya,female
54_SUB10,SUB10,"Dia memakai topeng, wajahnya tidak terlihat",female
55_SUB10,SUB10,"Halo, ada yang bisa saya bantu?",female
56_SUB10,SUB10,Dia adalah pahlawan di kota ini,female
57_SUB10,SUB10,"Selamat datang, silakan masuk",female
58_SUB10,SUB10,Makan siang berikutnya aku yang traktir,female
59_SUB10,SUB10,Kami menyukai hasil kerja Anda,female
60_SUB10,SUB10,Anda salah sambung (salah tekan nomor),female
61_SUB10,SUB10,"Sudah lama ya, bagaimana kabarmu?",female
62_SUB10,SUB10,Saya punya rencana lain hari itu,female
63_SUB10,SUB10,Apa yang kita makan untuk makan siang?,female
64_SUB10,SUB10,Apakah kalian sudah selesai makan?,female
65_SUB10,SUB10,Sebaiknya kita sarapan sekarang,female
66_SUB10,SUB10,Semoga cara Anda berhasil,female
67_SUB10,SUB10,Anda bisa mencetaknya,female
68_SUB10,SUB10,Sayur-sayurannya sangat segar,female
69_SUB10,SUB10,"Saya tidak akan minta maaf, itu bukan salah saya",female
70_SUB10,SUB10,Kami akan bertanggung jawab atas kekeliruan ini,female
71_SUB10,SUB10,Kamu tampak penuh energi hari ini,female
72_SUB10,SUB10,"Setelah makan, saya merasa sangat kenyang",female
73_SUB10,SUB10,Apakah ada yang menelepon?,female
74_SUB10,SUB10,"Saya sedang terburu-buru, sampai jumpa",female
75_SUB10,SUB10,Silakan nikmati perjalanan Anda,female
76_SUB10,SUB10,Kamu pantas mendapatkan orang yang lebih baik,female
77_SUB10,SUB10,Bagaimana kabar ibumu sekarang?,female
78_SUB10,SUB10,"Maaf, saya telah menunda pekerjaan",female
79_SUB10,SUB10,Tidurlah lebih awal malam ini,female
80_SUB10,SUB10,Benar-benar tidak bisa dipercaya,female
81_SUB10,SUB10,Saya rasa dia adalah seorang tukang pos,female
82_SUB10,SUB10,Saya tidak sengaja menabrak saat sedang parkir,female
83_SUB10,SUB10,Semoga Anda menyukainya,female
84_SUB10,SUB10,Senang sekali Anda bisa datang,female
85_SUB10,SUB10,Dia sudah tertidur,female
86_SUB10,SUB10,Dia membuatku merinding,female
87_SUB10,SUB10,Hari ini ingin makan apa?,female
88_SUB10,SUB10,Bagaimana harimu hari ini?,female
89_SUB10,SUB10,Kamu terlihat luar biasa hari ini,female
90_SUB10,SUB10,Teroris tidak menghargai kehidupan,female
91_SUB10,SUB10,Menurut saya dia sangat luar biasa,female
92_SUB10,SUB10,Kami berjanji untuk bertemu di perpustakaan,female
93_SUB10,SUB10,Dia tidak berani bertanya kepadanya,female
94_SUB10,SUB10,Sepertinya saya tidak setuju dengan pendapat Anda,female
95_SUB10,SUB10,Saya ingin lebih mengenalnya,female
96_SUB10,SUB10,"Mohon tunggu sebentar, saya perlu menanyakan beberapa hal",female
97_SUB10,SUB10,Saya benar-benar minta maaf,female
98_SUB10,SUB10,Silakan datang kembali,female
99_SUB10,SUB10,"Maaf, saya lupa",female
100_SUB10,SUB10,Saya tidak bisa memotong pembicaraannya,female
1_SUB12,SUB12,Saya harap Anda bisa mengerti,female
2_SUB12,SUB12,Ide-idemu sangat kreatif,female
3_SUB12,SUB12,Saya punya nomornya di sini,female
4_SUB12,SUB12,Mengapa kamu marah?,female
5_SUB12,SUB12,Berapa suhu tubuhmu kemarin?,female
6_SUB12,SUB12,Dia dinyatakan tidak bersalah di pengadilan,female
7_SUB12,SUB12,Kami memiliki kepercayaan penuh padamu,female
8_SUB12,SUB12,Mereka adalah teman baik,female
9_SUB12,SUB12,Wajahmu terlihat sangat pucat,female
10_SUB12,SUB12,Bumbu penyedap menambah cita rasa,female
11_SUB12,SUB12,Dia memang benar-benar pembuat masalah,female
12_SUB12,SUB12,Bos Anda masih tergolong cukup baik,female
13_SUB12,SUB12,Perkataannya tidak perlu dianggap serius,female
14_SUB12,SUB12,Boleh saya minta tolong?,female
15_SUB12,SUB12,Mari kita makan di kantin saja,female
16_SUB12,SUB12,Bisa bantu saya sebentar?,female
17_SUB12,SUB12,Dia bekerja dengan sangat tidak hati-hati,female
18_SUB12,SUB12,Silakan tanda tangan di sini,female
19_SUB12,SUB12,Kapan kamu bisa datang?,female
20_SUB12,SUB12,Besok tidak perlu sekolah,female
21_SUB12,SUB12,Tapi semua hal baik pasti ada akhirnya,female
22_SUB12,SUB12,Apa pekerjaan Anda?,female
23_SUB12,SUB12,Kamu seharusnya bicara dengannya,female
24_SUB12,SUB12,Pesawat Anda terlambat,female
25_SUB12,SUB12,Ini surat undangan untuk Anda,female
26_SUB12,SUB12,Dia selalu senang membantu orang lain,female
27_SUB12,SUB12,Saya ingin makan sesuatu,female
28_SUB12,SUB12,Bertemu teman baru sangat menyenangkan,female
29_SUB12,SUB12,Saya sudah ada janji besok,female
30_SUB12,SUB12,Berapa suhu tubuh Anda sekarang?,female
31_SUB12,SUB12,Kami akan segera menyelesaikan masalahnya,female
32_SUB12,SUB12,Dia selalu fokus pada uang,female
33_SUB12,SUB12,Mungkin kita akan mendapatkan inspirasi secara tidak sengaja,female
34_SUB12,SUB12,Bagaimana perkembangan bisnis Anda?,female
35_SUB12,SUB12,Saya pikir Anda sudah tahu,female
36_SUB12,SUB12,Telepon saya kalau sudah sampai,female
37_SUB12,SUB12,Kurangi makan roti dan kentang,female
38_SUB12,SUB12,Apakah sepeda itu milikmu?,female
39_SUB12,SUB12,Kamu baik sekali,female
40_SUB12,SUB12,Dulu kami sering mengobrol,female
41_SUB12,SUB12,Beberapa orang tidak suka sayur,female
42_SUB12,SUB12,Kami berkenalan melalui internet,female
43_SUB12,SUB12,Kamu adalah teman sejatiku,female
44_SUB12,SUB12,Terima kasih atas informasi yang Anda berikan,female
45_SUB12,SUB12,Bagaimana kamu bisa tahu?,female
46_SUB12,SUB12,"Tetap berkabar ya, sampai jumpa",female
47_SUB12,SUB12,Kamu sedang mencari masalah,female
48_SUB12,SUB12,Jadwal kita sangat ketat,female
49_SUB12,SUB12,Dia menangis terharu di hari pernikahannya,female
50_SUB12,SUB12,"Halo, apa kabar?",female
51_SUB12,SUB12,Hasilnya sedikit mengejutkan,female
52_SUB12,SUB12,Tolong fotokopi laporan ini,female
53_SUB12,SUB12,Bagaimana kabarmu belakangan ini?,female
54_SUB12,SUB12,Saya tidak berpikir demikian,female
55_SUB12,SUB12,"Pekerjaan sangat sibuk, mohon pengertiannya",female
56_SUB12,SUB12,"Aku merindukanmu, kawan",female
57_SUB12,SUB12,"Jangan percaya padanya, dia seorang penipu",female
58_SUB12,SUB12,Anda terlihat sangat tertekan,female
59_SUB12,SUB12,Saya suka mencoba resep-resep baru,female
60_SUB12,SUB12,Dia lupa bersiap-siap untuk pidatonya,female
61_SUB12,SUB12,Perkataannya membingungkan,female
62_SUB12,SUB12,"Saya tersesat, apakah Anda bisa membantu?",female
63_SUB12,SUB12,Kamu adalah sahabat terbaikku,female
64_SUB12,SUB12,Bisa tolong bantu siram bunga?,female
65_SUB12,SUB12,Bagaimana kesehatanmu akhir-akhir ini?,female
66_SUB12,SUB12,Terima kasih banyak atas bantuannya,female
67_SUB12,SUB12,Maaf membuat semuanya menunggu lama,female
68_SUB12,SUB12,Sungguh tak disangka bisa bertemu Anda di sini,female
69_SUB12,SUB12,Pintunya sudah dibuka,female
70_SUB12,SUB12,Kami akan segera mengantarkannya ke atas,female
71_SUB12,SUB12,"Maaf, apakah sekarang sedang luang?",female
72_SUB12,SUB12,"Tersesat, butuh bantuan",female
73_SUB12,SUB12,"Selamat siang, silakan duduk",female
74_SUB12,SUB12,Saya melewatkan momen yang luar biasa,female
75_SUB12,SUB12,Apakah ada yang ingin Anda laporkan?,female
76_SUB12,SUB12,Bolehkah saya berbicara dengan Anda?,female
77_SUB12,SUB12,Dia adalah seorang ilmuwan yang luar biasa,female
78_SUB12,SUB12,Mari makan di luar malam ini,female
79_SUB12,SUB12,Dia sudah tidak bernapas,female
80_SUB12,SUB12,Melakukan panggilan internasional,female
81_SUB12,SUB12,Steak Anda tidak begitu segar,female
82_SUB12,SUB12,Dia adalah orang yang berpengetahuan luas,female
83_SUB12,SUB12,Manajer itu sangat penuh empati,female
84_SUB12,SUB12,Saya akan datang agak telat nanti,female
85_SUB12,SUB12,Dia hanya mencintai uangnya,female
86_SUB12,SUB12,Aku akan mencintaimu selamanya,female
87_SUB12,SUB12,Saya harap Anda beruntung,female
88_SUB12,SUB12,Hidangan apa ini?,female
89_SUB12,SUB12,Saya akan menantikan kedatangan Anda,female
90_SUB12,SUB12,"Saya baik-baik saja, terima kasih",female
91_SUB12,SUB12,Dia memiliki penggemar di seluruh dunia,female
92_SUB12,SUB12,Orang itu terjatuh,female
93_SUB12,SUB12,Kami berdua terlalu berbeda,female
94_SUB12,SUB12,Apakah Anda tertarik dengan komputer?,female
95_SUB12,SUB12,Museum tidak buka hari ini,female
96_SUB12,SUB12,Dia sangat cantik,female
97_SUB12,SUB12,Kapan kita akan berangkat?,female
98_SUB12,SUB12,Anda bisa belajar banyak hal darinya,female
99_SUB12,SUB12,Kamu perlu mengambil liburan,female
100_SUB12,SUB12,Anda boleh pergi,female
1_SUB5,SUB5,"Selamat pagi, ada yang bisa dibantu?",male
2_SUB5,SUB5,"Selamat datang, ada yang bisa saya bantu?",male
3_SUB5,SUB5,Boleh minta tolong?,male
4_SUB5,SUB5,Kamu terlihat luar biasa,male
5_SUB5,SUB5,Mari kita bicara di luar,male
6_SUB5,SUB5,"Maaf, membuat Anda menunggu lama",male
7_SUB5,SUB5,Saya ingin pergi makan sesuatu,male
8_SUB5,SUB5,Sudah waktunya tidur,male
9_SUB5,SUB5,Apakah Anda ingin mencoba hidangan lainnya?,male
10_SUB5,SUB5,Kita pernah bertemu tahun lalu,male
11_SUB5,SUB5,"Maaf, kemarin saya tidak masuk kelas",male
12_SUB5,SUB5,Anda seharusnya merasa malu,male
13_SUB5,SUB5,Dia bekerja paling rajin,male
14_SUB5,SUB5,Penjelasan Anda tidak meyakinkan bagi saya,male
15_SUB5,SUB5,Mari ikut saya ke kantor untuk bicara lebih lanjut,male
16_SUB5,SUB5,Saya menikmati waktu yang menyenangkan,male
17_SUB5,SUB5,Kucing itu sangat cantik dan lucu,male
18_SUB5,SUB5,Anda terlihat sangat lelah,male
19_SUB5,SUB5,Pilihan Anda banyak sekali ya,male
20_SUB5,SUB5,Lain kali pasti akan lebih baik,male
21_SUB5,SUB5,Dia sangat tidak bisa diandalkan,male
22_SUB5,SUB5,Kita akan tetap saling berkabar,male
23_SUB5,SUB5,Saya tidak percaya penjelasan Anda,male
24_SUB5,SUB5,Mau tambah nasi lagi?,male
25_SUB5,SUB5,Mengapa dia tidak menang?,male
26_SUB5,SUB5,Mari kita akhiri rapatnya,male
27_SUB5,SUB5,Profesor itu memberikan kesan yang mendalam,male
28_SUB5,SUB5,Apakah sebelumnya kita pernah bertemu?,male
29_SUB5,SUB5,Kami biasanya makan di kantin,male
30_SUB5,SUB5,Layanan makanan tersedia di pesawat,male
31_SUB5,SUB5,Apa yang Anda lakukan di waktu luang?,male
32_SUB5,SUB5,Kapan pesawat akan tiba?,male
33_SUB5,SUB5,Kamu adalah penyelamat hidupku,male
34_SUB5,SUB5,Saya setuju dengan semua kebijakannya,male
35_SUB5,SUB5,Kamu boleh mencobanya,male
36_SUB5,SUB5,Dia adalah pelari terbaik yang pernah saya temui,male
37_SUB5,SUB5,Kamu adalah pahlawanku,male
38_SUB5,SUB5,Kita pergi nanti saja,male
39_SUB5,SUB5,Semoga Anda bersenang-senang,male
40_SUB5,SUB5,Apakah ada restoran Jepang di sekitar sini?,male
41_SUB5,SUB5,Matanya sangat indah,male
42_SUB5,SUB5,Apakah sarapan sudah siap?,male
43_SUB5,SUB5,Aku sedang menelepon teman,male
44_SUB5,SUB5,Berikan mikrofonnya kepada dia,male
45_SUB5,SUB5,Kamu harus pergi melihatnya,male
46_SUB5,SUB5,Kami akan merapikan dokumen besok,male
47_SUB5,SUB5,Konsep lama sulit untuk diubah,male
48_SUB5,SUB5,Apakah ada waktu luang sore ini?,male
49_SUB5,SUB5,Dia sedang mencari tesisnya yang hilang,male
50_SUB5,SUB5,Jangan percaya apa yang dia katakan,male
1_SUB11,SUB11,Dia menolak semua undangan,female
2_SUB11,SUB11,Saya butuh informasi Anda,female
3_SUB11,SUB11,Berharap bisa bertemu lagi di masa depan,female
4_SUB11,SUB11,Saya tidak ingin membuat Anda khawatir,female
5_SUB11,SUB11,Kapan Anda biasanya tidur?,female
6_SUB11,SUB11,Mari kita pergi lebih awal,female
7_SUB11,SUB11,Hari ini hari apa?,female
8_SUB11,SUB11,"Bagus sekali, terima kasih banyak",female
9_SUB11,SUB11,Liburan musim dingin akan segera tiba,female
10_SUB11,SUB11,Ingin membungkus sisa makanan,female
11_SUB11,SUB11,Aku akan menjemputmu tepat waktu,female
12_SUB11,SUB11,Saya tidak tahu harus bicara apa,female
13_SUB11,SUB11,Turut berduka mendengar kabar tersebut,female
14_SUB11,SUB11,Makan malam hampir siap,female
15_SUB11,SUB11,Apakah kamu tahu di mana bisa membelinya?,female
16_SUB11,SUB11,Makan malam sudah siap,female
17_SUB11,SUB11,"Lama tidak jumpa, apa kabarmu?",female
18_SUB11,SUB11,Semoga lain kali tidak terlewatkan lagi,female
19_SUB11,SUB11,Inspirasi terkadang datang dari tempat-tempat yang aneh,female
20_SUB11,SUB11,Apakah kamu ingin pergi ke restoran ini?,female
21_SUB11,SUB11,Dia selalu meludah sembarangan,female
22_SUB11,SUB11,Cinta terkadang benar-benar buta,female
23_SUB11,SUB11,"Kunci pintunya, ayo kita berangkat",female
24_SUB11,SUB11,"Sudah siap, mari kita mulai",female
25_SUB11,SUB11,Kejujuran adalah dasar dari persahabatan,female
26_SUB11,SUB11,Mari kita pulang,female
27_SUB11,SUB11,Kucing itu terlalu kotor dan sangat malas,female
28_SUB11,SUB11,Saya ingin tidur lebih awal,female
29_SUB11,SUB11,Bagaimana kalau kita pergi menjenguk teman?,female
30_SUB11,SUB11,Dia sudah punya pacar,female
31_SUB11,SUB11,Bantuan Anda sangat tepat waktu,female
32_SUB11,SUB11,Selamat datang di acara kami,female
33_SUB11,SUB11,Anda terlihat kurang sehat,female
34_SUB11,SUB11,Anda bebas untuk pergi,female
35_SUB11,SUB11,Apakah perasaanmu sudah lebih baik?,female
36_SUB11,SUB11,Keputusan Anda sangat bijaksana,female
37_SUB11,SUB11,Saya tidak tahu ingin makan apa,female
38_SUB11,SUB11,Tapi saya sarankan Anda mengakui kesalahan,female
39_SUB11,SUB11,"Saya ada janji temu, mohon tunggu sebentar",female
40_SUB11,SUB11,Saya akan bantu mengetikkan untuk Anda,female
41_SUB11,SUB11,Bolehkah saya bantu?,female
42_SUB11,SUB11,"Maaf, Anda menduduki kursi saya",female
43_SUB11,SUB11,Akui kesalahan dan hadapi kenyataan,female
44_SUB11,SUB11,Dia tidak mengatakannya di telepon,female
45_SUB11,SUB11,"Sudah larut, saya harus mengejar kereta",female
46_SUB11,SUB11,Minta jus tomat juga,female
47_SUB11,SUB11,Sampai jumpa bulan depan,female
48_SUB11,SUB11,Kamu harus bantu mencuci baju,female
49_SUB11,SUB11,Kalian mau pergi makan siang di mana?,female
50_SUB11,SUB11,Tolong awasi orang itu,female
51_SUB11,SUB11,Dia adalah teman sekamar saya,female
52_SUB11,SUB11,Saya tersesat di dekat rumah Anda,female
53_SUB11,SUB11,Bisa tolong bantu saya menyiram bunga?,female
54_SUB11,SUB11,Dia membuat kesabaran saya habis,female
55_SUB11,SUB11,Apakah kamu sudah makan?,female
56_SUB11,SUB11,"Jika Anda bersedia, tinggallah",female
57_SUB11,SUB11,Sudahkah kamu bicara dengannya?,female
58_SUB11,SUB11,Teman sejati terlihat di saat susah,female
59_SUB11,SUB11,Boleh saya minta nomor telepon Anda?,female
60_SUB11,SUB11,Apa rencanamu untuk masa depan?,female
61_SUB11,SUB11,Semoga Anda cepat sembuh,female
62_SUB11,SUB11,Kebetulan sekali bertemu Anda di sini,female
63_SUB11,SUB11,Bantu menyiapkan makan malam,female
64_SUB11,SUB11,Dia adalah laki-laki yang pemalu,female
65_SUB11,SUB11,Bisakah Anda merekomendasikan beberapa hidangan?,female
66_SUB11,SUB11,Saya benar-benar tidak sedang bercanda,female
67_SUB11,SUB11,Saya rasa kita akan bekerja sama dengan baik,female
68_SUB11,SUB11,Apakah kamu serius?,female
69_SUB11,SUB11,Kamu benar-benar koki yang hebat,female
70_SUB11,SUB11,Saya akan berusaha semaksimal mungkin membantu Anda,female
71_SUB11,SUB11,"Halo, bisa minta tolong sebentar?",female
72_SUB11,SUB11,Apakah Anda memerlukan bantuan?,female
73_SUB11,SUB11,Penelitian Anda sangat luar biasa,female
74_SUB11,SUB11,Saya ada janji temu malam ini,female
75_SUB11,SUB11,"Saya mau masakan Tiongkok, terima kasih",female
76_SUB11,SUB11,Wasit sepertinya agak memihak,female
77_SUB11,SUB11,Kami akan mengabari Anda secepatnya,female
78_SUB11,SUB11,Terkadang memang begitulah kenyataannya,female
79_SUB11,SUB11,Ukuran pancinya pas,female
80_SUB11,SUB11,Anda ada di mana?,female
81_SUB11,SUB11,Bagaimana menurut Anda?,female
82_SUB11,SUB11,Tidak sengaja menabrak orang lain,female
83_SUB11,SUB11,Dia akan merasa sangat senang,female
84_SUB11,SUB11,Maaf telah mengganggu Anda,female
85_SUB11,SUB11,Tolong bantu ambilkan foto kami,female
86_SUB11,SUB11,Sepertinya Anda berjalan ke arah yang berlawanan,female
87_SUB11,SUB11,Sebaiknya kita pergi sekarang,female
88_SUB11,SUB11,Saya menerima pujian ini dengan rendah hati,female
89_SUB11,SUB11,Anda ingin bicara dengan siapa?,female
90_SUB11,SUB11,Bolehkah saya meminjam mobilmu besok?,female
91_SUB11,SUB11,"Tidak usah, terima kasih",female
92_SUB11,SUB11,Kamu akan segera sembuh,female
93_SUB11,SUB11,Saya akan tiba tepat waktu,female
94_SUB11,SUB11,Kami akan menunggu Anda,female
95_SUB11,SUB11,Kecewa dengan upaya Anda,female
96_SUB11,SUB11,Kita harus saling membantu,female
97_SUB11,SUB11,Semoga perjalanan Anda menyenangkan,female
98_SUB11,SUB11,Bicaranya tidak ada habisnya,female
99_SUB11,SUB11,Saya sedang belajar memasak,female
100_SUB11,SUB11,Apakah kalian punya keju?,female
1_SUB6,SUB6,Orang sukses juga melakukan kesalahan,female
2_SUB6,SUB6,Kita harus melihat bagaimana keadaannya,female
3_SUB6,SUB6,Mungkin keberuntungan akan membaik,female
4_SUB6,SUB6,Aku ingin memasak makan malam sendiri,female
5_SUB6,SUB6,Aku membawa keripik kentang,female
6_SUB6,SUB6,Apa yang biasanya Anda makan?,female
7_SUB6,SUB6,Apa rencanamu hari ini?,female
8_SUB6,SUB6,Selamat datang di perusahaan kami,female
9_SUB6,SUB6,Mengapa kamu menangis?,female
10_SUB6,SUB6,Lagi sibuk apa akhir-akhir ini?,female
11_SUB6,SUB6,Saya menantikan bimbingan Anda,female
12_SUB6,SUB6,"Cepatlah, kita akan terlambat",female
13_SUB6,SUB6,Semua orang sedang membicarakan hal ini,female
14_SUB6,SUB6,Apakah kamu sudah siap?,female
15_SUB6,SUB6,Anda ingin ayam atau daging sapi?,female
16_SUB6,SUB6,Bercandaanmu sudah keterlaluan,female
17_SUB6,SUB6,Terima kasih sudah membantu saya,female
18_SUB6,SUB6,Saya ingin mencicipi hidangan khas lokal,female
19_SUB6,SUB6,Tetangga baru itu sangat menyebalkan,female
20_SUB6,SUB6,Saya ingin steak dengan tingkat kematangan medium,female
21_SUB6,SUB6,Setiap hari hanyalah rutinitas biasa,female
22_SUB6,SUB6,Tentu saja tidak masalah,female
23_SUB6,SUB6,Kami baru saja bertengkar,female
24_SUB6,SUB6,Butuh bantuan apa?,female
25_SUB6,SUB6,Saya tidak ingin bekerja sama dengannya lagi,female
26_SUB6,SUB6,Mohon berikan nomor telepon yang bisa dihubungi,female
27_SUB6,SUB6,Deskripsi ciri-ciri perampok,female
28_SUB6,SUB6,Terima kasih atas jamuannya,female
29_SUB6,SUB6,Saya hanya ingin membantu,female
30_SUB6,SUB6,Beberapa bulan terakhir ini kamu sangat sibuk,female
31_SUB6,SUB6,Kue itu kelihatannya sangat enak,female
32_SUB6,SUB6,"Sama-sama, senang bisa membantu",female
33_SUB6,SUB6,Kamu membuatku sangat marah,female
34_SUB6,SUB6,Kudengar ada orang yang mendadak kaya raya,female
35_SUB6,SUB6,Sudah waktunya kita berpisah,female
36_SUB6,SUB6,Menurutku dia sangat cerdas,female
37_SUB6,SUB6,Semoga penerbangan Anda lancar,female
38_SUB6,SUB6,Tolong bantu saya membersihkan dapur,female
39_SUB6,SUB6,Saya tidak bisa mengabaikan sarannya,female
40_SUB6,SUB6,Bisakah Anda tinggal beberapa hari lagi?,female
41_SUB6,SUB6,Mari kita pergi makan sesuatu,female
42_SUB6,SUB6,Mohon tunggu beberapa menit,female
43_SUB6,SUB6,Saya ingin menanyakan waktu penerbangan,female
44_SUB6,SUB6,Saya datang ke sini untuk menemui Anda,female
45_SUB6,SUB6,Sikapnya benar-benar buruk,female
46_SUB6,SUB6,Kamu terlalu ragu-ragu dalam bertindak,female
47_SUB6,SUB6,"Maaf, kemarin saya yang salah",female
48_SUB6,SUB6,"Masih pagi, tidak akan terlambat",female
49_SUB6,SUB6,Besok saya berencana memotong rumput dan merapikan kebun,female
50_SUB6,SUB6,"Saya harus pergi, sampai jumpa",female
51_SUB6,SUB6,Apa yang ingin kamu lakukan sore ini?,female
52_SUB6,SUB6,"Tolong isi penuh bensinnya, terima kasih",female
53_SUB6,SUB6,Hubungi aku besok,female
54_SUB6,SUB6,Sudah berapa lama Anda seperti ini?,female
55_SUB6,SUB6,Bisa bantu saya mengatur komputer baru?,female
56_SUB6,SUB6,Dia sudah berada di dalam penjara,female
57_SUB6,SUB6,Membantu orang lain membawakan barang,female
58_SUB6,SUB6,Maaf menelepon semalam ini,female
59_SUB6,SUB6,Bolehkah saya memesan makanan sekarang?,female
60_SUB6,SUB6,Pidato di pemakaman itu sangat mengharukan,female
61_SUB6,SUB6,Makanan di sana lumayan enak,female
62_SUB6,SUB6,Dia mungkin sudah salah paham,female
63_SUB6,SUB6,Apakah Anda butuh bantuan mencari sesuatu?,female
64_SUB6,SUB6,Apa yang bisa saya bantu?,female
65_SUB6,SUB6,Banyak orang yang menghormatinya,female
66_SUB6,SUB6,Aku ingin makan sesuatu yang manis,female
67_SUB6,SUB6,Anda benar-benar sangat perhatian,female
68_SUB6,SUB6,Boleh tahu nama dan nomor telepon Anda?,female
69_SUB6,SUB6,Masa kegelapan akan segera berlalu,female
70_SUB6,SUB6,Perilaku Anda benar-benar keterlaluan,female
71_SUB6,SUB6,Bisakah kamu mengecilkan suaramu?,female
72_SUB6,SUB6,Saya sangat menghargai saran Anda,female
73_SUB6,SUB6,Apakah kamu bisa menggunakan sumpit?,female
74_SUB6,SUB6,Teman saya adalah seorang pengacara,female
75_SUB6,SUB6,Mengapa kamu melakukan hal itu?,female
76_SUB6,SUB6,Kita mungkin telah salah paham padanya,female
77_SUB6,SUB6,Dia adalah orang yang bijaksana,female
78_SUB6,SUB6,Tolong jelaskan arti kata ini,female
79_SUB6,SUB6,Saya ingin tahu jam buka perpustakaan,female
80_SUB6,SUB6,Jangan menyalahkannya lagi,female
81_SUB6,SUB6,"Kamu pergi duluan, kita bertemu di taman",female
82_SUB6,SUB6,Saya tidak sengaja mengotori karpet,female
83_SUB6,SUB6,Dia tidak tahu bagaimana menghadapi kenyataan,female
84_SUB6,SUB6,Sudah lama tidak bertemu,female
85_SUB6,SUB6,Guru filsafat saya sangat humoris,female
86_SUB6,SUB6,Cukup sampai di sini untuk hari ini,female
87_SUB6,SUB6,Terima kasih banyak atas undangannya,female
88_SUB6,SUB6,Kita bisa pensiun lebih awal,female
89_SUB6,SUB6,Kemampuan memasakmu sangat bagus,female
90_SUB6,SUB6,Terima kasih atas kepercayaan Anda,female
91_SUB6,SUB6,Aku tidak sengaja bertemu teman lama di jalan,female
92_SUB6,SUB6,Saya akan membawakannya untuk Anda besok,female
93_SUB6,SUB6,Di mana alamat Anda?,female
94_SUB6,SUB6,Ada bau aneh di dapur,female
95_SUB6,SUB6,Anda sepertinya kurang enak badan,female
96_SUB6,SUB6,"Saya harus pergi, sampaikan salam saya untuk keluarga",female
97_SUB6,SUB6,Apa yang sedang kamu lakukan sekarang?,female
98_SUB6,SUB6,Ini pasti hasil rekayasa seseorang,female
99_SUB6,SUB6,Senang bisa melayani Anda,female
100_SUB6,SUB6,Kami sudah tidak bertemu selama beberapa tahun,female
1_SUB8,SUB8,Dia menolak semua undangan,male
2_SUB8,SUB8,Saya butuh informasi Anda,male
3_SUB8,SUB8,Berharap bisa bertemu lagi di masa depan,male
4_SUB8,SUB8,Saya tidak ingin membuat Anda khawatir,male
5_SUB8,SUB8,Kapan Anda biasanya tidur?,male
