id,subject,sentence,gender
26_SUB9,SUB9,bolehkah saya berbicara dengan anda,female
27_SUB9,SUB9,dia adalah seorang ilmuwan yang luar biasa,female
28_SUB9,SUB9,mari makan di luar malam ini,female
29_SUB9,SUB9,dia sudah tidak bernapas,female
31_SUB9,SUB9,steak anda tidak begitu segar,female
32_SUB9,SUB9,dia adalah orang yang berpengetahuan luas,female
34_SUB9,SUB9,saya akan datang agak telat nanti,female
35_SUB9,SUB9,dia hanya mencintai uangnya,female
36_SUB9,SUB9,aku akan mencintaimu selamanya,female
37_SUB9,SUB9,saya harap anda beruntung,female
39_SUB9,SUB9,saya akan menantikan kedatangan anda,female
40_SUB9,SUB9,saya baik baik saja terima kasih,female
41_SUB9,SUB9,dia memiliki penggemar di seluruh dunia,female
43_SUB9,SUB9,kami berdua terlalu berbeda,female
44_SUB9,SUB9,apakah anda tertarik dengan komputer,female
45_SUB9,SUB9,museum tidak buka hari ini,female
46_SUB9,SUB9,dia sangat cantik,female
47_SUB9,SUB9,kapan kita akan berangkat,female
48_SUB9,SUB9,anda bisa belajar banyak hal darinya,female
50_SUB9,SUB9,anda boleh pergi,female
51_SUB9,SUB9,saya tidak melakukan apa pun,female
54_SUB9,SUB9,tolong kabari saya kapan saja,female
55_SUB9,SUB9,mohon maaf telah merepotkan anda,female
56_SUB9,SUB9,selamat pagi pak maaf mengganggu,female
57_SUB9,SUB9,apakah ada menu vegetarian,female
62_SUB9,SUB9,selamat datang di kantor kami,female
63_SUB9,SUB9,aku mulai merasa lapar,female
65_SUB9,SUB9,anda berjalan ke arah yang salah,female
66_SUB9,SUB9,temanmu sangat cantik,female
67_SUB9,SUB9,mari kita bicara,female
68_SUB9,SUB9,anda bisa mencoba lagi nanti,female
69_SUB9,SUB9,anda terlihat sangat kelelahan,female
70_SUB9,SUB9,dia benar benar menyalahkan saya,female
71_SUB9,SUB9,di mana saja kamu belakangan ini,female
73_SUB9,SUB9,silakan duduk dan makan buah,female
74_SUB9,SUB9,setiap orang pasti punya masa masa sulit,female
77_SUB9,SUB9,kelihatannya parah sekali,female
78_SUB9,SUB9,dia terlihat agak mabuk,female
79_SUB9,SUB9,dia adalah orang yang sangat serius,female
81_SUB9,SUB9,mari kita makan sesuatu yang enak,female
82_SUB9,SUB9,aku lapar ayo kita pergi makan sesuatu,female
84_SUB9,SUB9,jam berapa perpustakaan tutup,female
86_SUB9,SUB9,mohon maaf karena harus bekerja lembur,female
89_SUB9,SUB9,akan segera saya telepon,female
90_SUB9,SUB9,saya bukan orang yang seperti itu,female
91_SUB9,SUB9,sepertinya kamu sedang flu,female
94_SUB9,SUB9,senang berkenalan dengan anda,female
96_SUB9,SUB9,seperti apa penampilannya,female
97_SUB9,SUB9,maaf teman saya sedang sakit,female
98_SUB9,SUB9,siapa nama anda,female
100_SUB9,SUB9,kedua belah pihak sama kuatnya,female
51_SUB10,SUB10,tolong beri saya lihat menunya,female
54_SUB10,SUB10,dia memakai topeng wajahnya tidak terlihat,female
55_SUB10,SUB10,halo ada yang bisa saya bantu,female
56_SUB10,SUB10,dia adalah pahlawan di kota ini,female
57_SUB10,SUB10,selamat datang silakan masuk,female
58_SUB10,SUB10,makan siang berikutnya aku yang traktir,female
59_SUB10,SUB10,kami menyukai hasil kerja anda,female
60_SUB10,SUB10,anda salah sambung salah tekan nomor,female
61_SUB10,SUB10,sudah lama ya bagaimana kabarmu,female
62_SUB10,SUB10,saya punya rencana lain hari itu,female
63_SUB10,SUB10,apa yang kita makan untuk makan siang,female
64_SUB10,SUB10,apakah kalian sudah selesai makan,female
66_SUB10,SUB10,semoga cara anda berhasil,female
67_SUB10,SUB10,anda bisa mencetaknya,female
68_SUB10,SUB10,sayur sayurannya sangat segar,female
69_SUB10,SUB10,saya tidak akan minta maaf itu bukan salah saya,female
70_SUB10,SUB10,kami akan bertanggung jawab atas kekeliruan ini,female
73_SUB10,SUB10,apakah ada yang menelepon,female
75_SUB10,SUB10,silakan nikmati perjalanan anda,female
76_SUB10,SUB10,kamu pantas mendapatkan orang yang lebih baik,female
77_SUB10,SUB10,bagaimana kabar ibumu sekarang,female
78_SUB10,SUB10,maaf saya telah menunda pekerjaan,female
79_SUB10,SUB10,tidurlah lebih awal malam ini,female
81_SUB10,SUB10,saya rasa dia adalah seorang tukang pos,female
82_SUB10,SUB10,saya tidak sengaja menabrak saat sedang parkir,female
84_SUB10,SUB10,senang sekali anda bisa datang,female
85_SUB10,SUB10,dia sudah tertidur,female
86_SUB10,SUB10,dia membuatku merinding,female
87_SUB10,SUB10,hari ini ingin makan apa,female
89_SUB10,SUB10,kamu terlihat luar biasa hari ini,female
90_SUB10,SUB10,teroris tidak menghargai kehidupan,female
91_SUB10,SUB10,menurut saya dia sangat luar biasa,female
93_SUB10,SUB10,dia tidak berani bertanya kepadanya,female
94_SUB10,SUB10,sepertinya saya tidak setuju dengan pendapat anda,female
95_SUB10,SUB10,saya ingin lebih mengenalnya,female
96_SUB10,SUB10,mohon tunggu sebentar saya perlu menanyakan beberapa hal,female
97_SUB10,SUB10,saya benar benar minta maaf,female
98_SUB10,SUB10,silakan datang kembali,female
100_SUB10,SUB10,saya tidak bisa memotong pembicaraannya,female
1_SUB10,SUB10,selamat pagi ada yang bisa dibantu,female
4_SUB10,SUB10,kamu terlihat luar biasa,female
5_SUB10,SUB10,mari kita bicara di luar,female
6_SUB10,SUB10,maaf membuat anda menunggu lama,female
7_SUB10,SUB10,saya ingin pergi makan sesuatu,female
12_SUB10,SUB10,anda seharusnya merasa malu,female
13_SUB10,SUB10,dia bekerja paling rajin,female
15_SUB10,SUB10,mari ikut saya ke kantor untuk bicara lebih lanjut,female
16_SUB10,SUB10,saya menikmati waktu yang menyenangkan,female
17_SUB10,SUB10,kucing itu sangat cantik dan lucu,female
18_SUB10,SUB10,anda terlihat sangat lelah,female
19_SUB10,SUB10,pilihan anda banyak sekali ya,female
20_SUB10,SUB10,lain kali pasti akan lebih baik,female
21_SUB10,SUB10,dia sangat tidak bisa diandalkan,female
23_SUB10,SUB10,saya tidak percaya penjelasan anda,female
24_SUB10,SUB10,mau tambah nasi lagi,female
27_SUB10,SUB10,profesor itu memberikan kesan yang mendalam,female
28_SUB10,SUB10,apakah sebelumnya kita pernah bertemu,female
29_SUB10,SUB10,kami biasanya makan di kantin,female
31_SUB10,SUB10,apa yang anda lakukan di waktu luang,female
32_SUB10,SUB10,kapan pesawat akan tiba,female
34_SUB10,SUB10,saya setuju dengan semua kebijakannya,female
36_SUB10,SUB10,dia adalah pelari terbaik yang pernah saya temui,female
39_SUB10,SUB10,semoga anda bersenang senang,female
40_SUB10,SUB10,apakah ada restoran jepang di sekitar sini,female
41_SUB10,SUB10,matanya sangat indah,female
44_SUB10,SUB10,berikan mikrofonnya kepada dia,female
46_SUB10,SUB10,kami akan merapikan dokumen besok,female
47_SUB10,SUB10,konsep lama sulit untuk diubah,female
48_SUB10,SUB10,apakah ada waktu luang sore ini,female
50_SUB10,SUB10,jangan percaya apa yang dia katakan,female
1_SUB11,SUB11,dia menolak semua undangan,female
4_SUB11,SUB11,saya tidak ingin membuat anda khawatir,female
5_SUB11,SUB11,kapan anda biasanya tidur,female
6_SUB11,SUB11,mari kita pergi lebih awal,female
7_SUB11,SUB11,hari ini hari apa,female
8_SUB11,SUB11,bagus sekali terima kasih banyak,female
9_SUB11,SUB11,liburan musim dingin akan segera tiba,female
10_SUB11,SUB11,ingin membungkus sisa makanan,female
11_SUB11,SUB11,aku akan menjemputmu tepat waktu,female
12_SUB11,SUB11,saya tidak tahu harus bicara apa,female
13_SUB11,SUB11,turut berduka mendengar kabar tersebut,female
14_SUB11,SUB11,makan malam hampir siap,female
16_SUB11,SUB11,makan malam sudah siap,female
17_SUB11,SUB11,lama tidak jumpa apa kabarmu,female
18_SUB11,SUB11,semoga lain kali tidak terlewatkan lagi,female
19_SUB11,SUB11,inspirasi terkadang datang dari tempat tempat yang aneh,female
20_SUB11,SUB11,apakah kamu ingin pergi ke restoran ini,female
23_SUB11,SUB11,kunci pintunya ayo kita berangkat,female
25_SUB11,SUB11,kejujuran adalah dasar dari persahabatan,female
26_SUB11,SUB11,mari kita pulang,female
27_SUB11,SUB11,kucing itu terlalu kotor dan sangat malas,female
28_SUB11,SUB11,saya ingin tidur lebih awal,female
29_SUB11,SUB11,bagaimana kalau kita pergi menjenguk teman,female
31_SUB11,SUB11,bantuan anda sangat tepat waktu,female
32_SUB11,SUB11,selamat datang di acara kami,female
34_SUB11,SUB11,anda bebas untuk pergi,female
35_SUB11,SUB11,apakah perasaanmu sudah lebih baik,female
36_SUB11,SUB11,keputusan anda sangat bijaksana,female
37_SUB11,SUB11,saya tidak tahu ingin makan apa,female
39_SUB11,SUB11,saya ada janji temu mohon tunggu sebentar,female
40_SUB11,SUB11,saya akan bantu mengetikkan untuk anda,female
41_SUB11,SUB11,bolehkah saya bantu,female
43_SUB11,SUB11,akui kesalahan dan hadapi kenyataan,female
44_SUB11,SUB11,dia tidak mengatakannya di telepon,female
45_SUB11,SUB11,sudah larut saya harus mengejar kereta,female
46_SUB11,SUB11,minta jus tomat juga,female
47_SUB11,SUB11,sampai jumpa bulan depan,female
48_SUB11,SUB11,kamu harus bantu mencuci baju,female
50_SUB11,SUB11,tolong awasi orang itu,female
51_SUB11,SUB11,dia adalah teman sekamar saya,female
54_SUB11,SUB11,dia membuat kesabaran saya habis,female
55_SUB11,SUB11,apakah kamu sudah makan,female
56_SUB11,SUB11,jika anda bersedia tinggallah,female
57_SUB11,SUB11,sudahkah kamu bicara dengannya,female
62_SUB11,SUB11,kebetulan sekali bertemu anda di sini,female
63_SUB11,SUB11,bantu menyiapkan makan malam,female
65_SUB11,SUB11,bisakah anda merekomendasikan beberapa hidangan,female
66_SUB11,SUB11,saya benar benar tidak sedang bercanda,female
67_SUB11,SUB11,saya rasa kita akan bekerja sama dengan baik,female
68_SUB11,SUB11,apakah kamu serius,female
69_SUB11,SUB11,kamu benar benar koki yang hebat,female
70_SUB11,SUB11,saya akan berusaha semaksimal mungkin membantu anda,female
71_SUB11,SUB11,halo bisa minta tolong sebentar,female
73_SUB11,SUB11,penelitian anda sangat luar biasa,female
74_SUB11,SUB11,saya ada janji temu malam ini,female
77_SUB11,SUB11,kami akan mengabari anda secepatnya,female
78_SUB11,SUB11,terkadang memang begitulah kenyataannya,female
79_SUB11,SUB11,ukuran pancinya pas,female
81_SUB11,SUB11,bagaimana menurut anda,female
82_SUB11,SUB11,tidak sengaja menabrak orang lain,female
84_SUB11,SUB11,maaf telah mengganggu anda,female
86_SUB11,SUB11,sepertinya anda berjalan ke arah yang berlawanan,female
89_SUB11,SUB11,anda ingin bicara dengan siapa,female
90_SUB11,SUB11,bolehkah saya meminjam mobilmu besok,female
91_SUB11,SUB11,tidak usah terima kasih,female
94_SUB11,SUB11,kami akan menunggu anda,female
96_SUB11,SUB11,kita harus saling membantu,female
97_SUB11,SUB11,semoga perjalanan anda menyenangkan,female
98_SUB11,SUB11,bicaranya tidak ada habisnya,female
100_SUB11,SUB11,apakah kalian punya keju,female
1_SUB12,SUB12,saya harap anda bisa mengerti,female
4_SUB12,SUB12,mengapa kamu marah,female
5_SUB12,SUB12,berapa suhu tubuhmu kemarin,female
6_SUB12,SUB12,dia dinyatakan tidak bersalah di pengadilan,female
7_SUB12,SUB12,kami memiliki kepercayaan penuh padamu,female
8_SUB12,SUB12,mereka adalah teman baik,female
9_SUB12,SUB12,wajahmu terlihat sangat pucat,female
10_SUB12,SUB12,bumbu penyedap menambah cita rasa,female
11_SUB12,SUB12,dia memang benar benar pembuat masalah,female
12_SUB12,SUB12,bos anda masih tergolong cukup baik,female
13_SUB12,SUB12,perkataannya tidak perlu dianggap serius,female
14_SUB12,SUB12,boleh saya minta tolong,female
16_SUB12,SUB12,bisa bantu saya sebentar,female
17_SUB12,SUB12,dia bekerja dengan sangat tidak hati hati,female
18_SUB12,SUB12,silakan tanda tangan di sini,female
19_SUB12,SUB12,kapan kamu bisa datang,female
20_SUB12,SUB12,besok tidak perlu sekolah,female
23_SUB12,SUB12,kamu seharusnya bicara dengannya,female
25_SUB12,SUB12,ini surat undangan untuk anda,female
26_SUB12,SUB12,dia selalu senang membantu orang lain,female
27_SUB12,SUB12,saya ingin makan sesuatu,female
28_SUB12,SUB12,bertemu teman baru sangat menyenangkan,female
29_SUB12,SUB12,saya sudah ada janji besok,female
31_SUB12,SUB12,kami akan segera menyelesaikan masalahnya,female
32_SUB12,SUB12,dia selalu fokus pada uang,female
34_SUB12,SUB12,bagaimana perkembangan bisnis anda,female
35_SUB12,SUB12,saya pikir anda sudah tahu,female
36_SUB12,SUB12,telepon saya kalau sudah sampai,female
37_SUB12,SUB12,kurangi makan roti dan kentang,female
39_SUB12,SUB12,kamu baik sekali,female
40_SUB12,SUB12,dulu kami sering mengobrol,female
41_SUB12,SUB12,beberapa orang tidak suka sayur,female
43_SUB12,SUB12,kamu adalah teman sejatiku,female
44_SUB12,SUB12,terima kasih atas informasi yang anda berikan,female
45_SUB12,SUB12,bagaimana kamu bisa tahu,female
46_SUB12,SUB12,tetap berkabar ya sampai jumpa,female
47_SUB12,SUB12,kamu sedang mencari masalah,female
48_SUB12,SUB12,jadwal kita sangat ketat,female
50_SUB12,SUB12,halo apa kabar,female
51_SUB12,SUB12,hasilnya sedikit mengejutkan,female
54_SUB12,SUB12,saya tidak berpikir demikian,female
55_SUB12,SUB12,pekerjaan sangat sibuk mohon pengertiannya,female
56_SUB12,SUB12,aku merindukanmu kawan,female
57_SUB12,SUB12,jangan percaya padanya dia seorang penipu,female
62_SUB12,SUB12,saya tersesat apakah anda bisa membantu,female
63_SUB12,SUB12,kamu adalah sahabat terbaikku,female
65_SUB12,SUB12,bagaimana kesehatanmu akhir akhir ini,female
66_SUB12,SUB12,terima kasih banyak atas bantuannya,female
67_SUB12,SUB12,maaf membuat semuanya menunggu lama,female
68_SUB12,SUB12,sungguh tak disangka bisa bertemu anda di sini,female
69_SUB12,SUB12,pintunya sudah dibuka,female
70_SUB12,SUB12,kami akan segera mengantarkannya ke atas,female
71_SUB12,SUB12,maaf apakah sekarang sedang luang,female
73_SUB12,SUB12,selamat siang silakan duduk,female
74_SUB12,SUB12,saya melewatkan momen yang luar biasa,female
77_SUB12,SUB12,dia adalah seorang ilmuwan yang luar biasa,female
78_SUB12,SUB12,mari makan di luar malam ini,female
79_SUB12,SUB12,dia sudah tidak bernapas,female
81_SUB12,SUB12,steak anda tidak begitu segar,female
82_SUB12,SUB12,dia adalah orang yang berpengetahuan luas,female
84_SUB12,SUB12,saya akan datang agak telat nanti,female
86_SUB12,SUB12,aku akan mencintaimu selamanya,female
89_SUB12,SUB12,saya akan menantikan kedatangan anda,female
90_SUB12,SUB12,saya baik baik saja terima kasih,female
91_SUB12,SUB12,dia memiliki penggemar di seluruh dunia,female
94_SUB12,SUB12,apakah anda tertarik dengan komputer,female
96_SUB12,SUB12,dia sangat cantik,female
97_SUB12,SUB12,kapan kita akan berangkat,female
98_SUB12,SUB12,anda bisa belajar banyak hal darinya,female
100_SUB12,SUB12,anda boleh pergi,female
