id,subject,sentence,gender
77_SUB11,SUB11,kami akan mengabari anda secepatnya,female
78_SUB11,SUB11,terkadang memang begitulah kenyataannya,female
79_SUB11,SUB11,ukuran pancinya pas,female
80_SUB11,SUB11,anda ada di mana,female
81_SUB11,SUB11,bagaimana menurut anda,female
82_SUB11,SUB11,tidak sengaja menabrak orang lain,female
83_SUB11,SUB11,dia akan merasa sangat senang,female
84_SUB11,SUB11,maaf telah mengganggu anda,female
85_SUB11,SUB11,tolong bantu ambilkan foto kami,female
86_SUB11,SUB11,sepertinya anda berjalan ke arah yang berlawanan,female
87_SUB11,SUB11,sebaiknya kita pergi sekarang,female
88_SUB11,SUB11,saya menerima pujian ini dengan rendah hati,female
89_SUB11,SUB11,anda ingin bicara dengan siapa,female
90_SUB11,SUB11,bolehkah saya meminjam mobilmu besok,female
91_SUB11,SUB11,tidak usah terima kasih,female
92_SUB11,SUB11,kamu akan segera sembuh,female
93_SUB11,SUB11,saya akan tiba tepat waktu,female
94_SUB11,SUB11,kami akan menunggu anda,female
95_SUB11,SUB11,kecewa dengan upaya anda,female
96_SUB11,SUB11,kita harus saling membantu,female
97_SUB11,SUB11,semoga perjalanan anda menyenangkan,female
100_SUB11,SUB11,apakah kalian punya keju,female
1_SUB6,SUB6,orang sukses juga melakukan kesalahan,female
2_SUB6,SUB6,kita harus melihat bagaimana keadaannya,female
3_SUB6,SUB6,mungkin keberuntungan akan membaik,female
4_SUB6,SUB6,aku ingin memasak makan malam sendiri,female
5_SUB6,SUB6,aku membawa keripik kentang,female
6_SUB6,SUB6,apa yang biasanya anda makan,female
7_SUB6,SUB6,apa rencanamu hari ini,female
8_SUB6,SUB6,selamat datang di perusahaan kami,female
9_SUB6,SUB6,mengapa kamu menangis,female
10_SUB6,SUB6,lagi sibuk apa akhir akhir ini,female
11_SUB6,SUB6,saya menantikan bimbingan anda,female
12_SUB6,SUB6,cepatlah kita akan terlambat,female
14_SUB6,SUB6,apakah kamu sudah siap,female
15_SUB6,SUB6,anda ingin ayam atau daging sapi,female
16_SUB6,SUB6,bercandaanmu sudah keterlaluan,female
17_SUB6,SUB6,terima kasih sudah membantu saya,female
18_SUB6,SUB6,saya ingin mencicipi hidangan khas lokal,female
19_SUB6,SUB6,tetangga baru itu sangat menyebalkan,female
20_SUB6,SUB6,saya ingin steak dengan tingkat kematangan medium,female
21_SUB6,SUB6,setiap hari hanyalah rutinitas biasa,female
22_SUB6,SUB6,tentu saja tidak masalah,female
23_SUB6,SUB6,kami baru saja bertengkar,female
24_SUB6,SUB6,butuh bantuan apa,female
25_SUB6,SUB6,saya tidak ingin bekerja sama dengannya lagi,female
26_SUB6,SUB6,mohon berikan nomor telepon yang bisa dihubungi,female
27_SUB6,SUB6,deskripsi ciri ciri perampok,female
28_SUB6,SUB6,terima kasih atas jamuannya,female
29_SUB6,SUB6,saya hanya ingin membantu,female
30_SUB6,SUB6,beberapa bulan terakhir ini kamu sangat sibuk,female
31_SUB6,SUB6,kue itu kelihatannya sangat enak,female
32_SUB6,SUB6,sama sama senang bisa membantu,female
33_SUB6,SUB6,kamu membuatku sangat marah,female
34_SUB6,SUB6,kudengar ada orang yang mendadak kaya raya,female
35_SUB6,SUB6,sudah waktunya kita berpisah,female
36_SUB6,SUB6,menurutku dia sangat cerdas,female
37_SUB6,SUB6,semoga penerbangan anda lancar,female
38_SUB6,SUB6,tolong bantu saya membersihkan dapur,female
39_SUB6,SUB6,saya tidak bisa mengabaikan sarannya,female
40_SUB6,SUB6,bisakah anda tinggal beberapa hari lagi,female
41_SUB6,SUB6,mari kita pergi makan sesuatu,female
42_SUB6,SUB6,mohon tunggu beberapa menit,female
43_SUB6,SUB6,saya ingin menanyakan waktu penerbangan,female
44_SUB6,SUB6,saya datang ke sini untuk menemui anda,female
45_SUB6,SUB6,sikapnya benar benar buruk,female
46_SUB6,SUB6,kamu terlalu ragu ragu dalam bertindak,female
47_SUB6,SUB6,maaf kemarin saya yang salah,female
48_SUB6,SUB6,masih pagi tidak akan terlambat,female
49_SUB6,SUB6,besok saya berencana memotong rumput dan merapikan kebun,female
50_SUB6,SUB6,saya harus pergi sampai jumpa,female
51_SUB6,SUB6,apa yang ingin kamu lakukan sore ini,female
52_SUB6,SUB6,tolong isi penuh bensinnya terima kasih,female
53_SUB6,SUB6,hubungi aku besok,female
54_SUB6,SUB6,sudah berapa lama anda seperti ini,female
55_SUB6,SUB6,bisa bantu saya mengatur komputer baru,female
56_SUB6,SUB6,dia sudah berada di dalam penjara,female
57_SUB6,SUB6,membantu orang lain membawakan barang,female
58_SUB6,SUB6,maaf menelepon semalam ini,female
59_SUB6,SUB6,bolehkah saya memesan makanan sekarang,female
60_SUB6,SUB6,pidato di pemakaman itu sangat mengharukan,female
61_SUB6,SUB6,makanan di sana lumayan enak,female
62_SUB6,SUB6,dia mungkin sudah salah paham,female
63_SUB6,SUB6,apakah anda butuh bantuan mencari sesuatu,female
64_SUB6,SUB6,apa yang bisa saya bantu,female
65_SUB6,SUB6,banyak orang yang menghormatinya,female
66_SUB6,SUB6,aku ingin makan sesuatu yang manis,female
67_SUB6,SUB6,anda benar benar sangat perhatian,female
69_SUB6,SUB6,masa kegelapan akan segera berlalu,female
70_SUB6,SUB6,perilaku anda benar benar keterlaluan,female
71_SUB6,SUB6,bisakah kamu mengecilkan suaramu,female
72_SUB6,SUB6,saya sangat menghargai saran anda,female
73_SUB6,SUB6,apakah kamu bisa menggunakan sumpit,female
74_SUB6,SUB6,teman saya adalah seorang pengacara,female
75_SUB6,SUB6,mengapa kamu melakukan hal itu,female
76_SUB6,SUB6,kita mungkin telah salah paham padanya,female
77_SUB6,SUB6,dia adalah orang yang bijaksana,female
78_SUB6,SUB6,tolong jelaskan arti kata ini,female
79_SUB6,SUB6,saya ingin tahu jam buka perpustakaan,female
80_SUB6,SUB6,jangan menyalahkannya lagi,female
81_SUB6,SUB6,kamu pergi duluan kita bertemu di taman,female
82_SUB6,SUB6,saya tidak sengaja mengotori karpet,female
83_SUB6,SUB6,dia tidak tahu bagaimana menghadapi kenyataan,female
84_SUB6,SUB6,sudah lama tidak bertemu,female
85_SUB6,SUB6,guru filsafat saya sangat humoris,female
86_SUB6,SUB6,cukup sampai di sini untuk hari ini,female
87_SUB6,SUB6,terima kasih banyak atas undangannya,female
88_SUB6,SUB6,kita bisa pensiun lebih awal,female
89_SUB6,SUB6,kemampuan memasakmu sangat bagus,female
90_SUB6,SUB6,terima kasih atas kepercayaan anda,female
91_SUB6,SUB6,aku tidak sengaja bertemu teman lama di jalan,female
92_SUB6,SUB6,saya akan membawakannya untuk anda besok,female
93_SUB6,SUB6,di mana alamat anda,female
94_SUB6,SUB6,ada bau aneh di dapur,female
95_SUB6,SUB6,anda sepertinya kurang enak badan,female
96_SUB6,SUB6,saya harus pergi sampaikan salam saya untuk keluarga,female
97_SUB6,SUB6,apa yang sedang kamu lakukan sekarang,female
98_SUB6,SUB6,ini pasti hasil rekayasa seseorang,female
99_SUB6,SUB6,senang bisa melayani anda,female
100_SUB6,SUB6,kami sudah tidak bertemu selama beberapa tahun,female
1_SUB8,SUB8,dia menolak semua undangan,male
3_SUB8,SUB8,berharap bisa bertemu lagi di masa depan,male
4_SUB8,SUB8,saya tidak ingin membuat anda khawatir,male
6_SUB8,SUB8,mari kita pergi lebih awal,male
7_SUB8,SUB8,hari ini hari apa,male
8_SUB8,SUB8,bagus sekali terima kasih banyak,male
9_SUB8,SUB8,liburan musim dingin akan segera tiba,male
10_SUB8,SUB8,ingin membungkus sisa makanan,male
11_SUB8,SUB8,aku akan menjemputmu tepat waktu,male
12_SUB8,SUB8,saya tidak tahu harus bicara apa,male
13_SUB8,SUB8,turut berduka mendengar kabar tersebut,male
14_SUB8,SUB8,makan malam hampir siap,male
15_SUB8,SUB8,apakah kamu tahu di mana bisa membelinya,male
16_SUB8,SUB8,makan malam sudah siap,male
17_SUB8,SUB8,lama tidak jumpa apa kabarmu,male
18_SUB8,SUB8,semoga lain kali tidak terlewatkan lagi,male
20_SUB8,SUB8,apakah kamu ingin pergi ke restoran ini,male
21_SUB8,SUB8,dia selalu meludah sembarangan,male
22_SUB8,SUB8,cinta terkadang benar benar buta,male
23_SUB8,SUB8,kunci pintunya ayo kita berangkat,male
24_SUB8,SUB8,sudah siap mari kita mulai,male
25_SUB8,SUB8,kejujuran adalah dasar dari persahabatan,male
27_SUB8,SUB8,kucing itu terlalu kotor dan sangat malas,male
28_SUB8,SUB8,saya ingin tidur lebih awal,male
29_SUB8,SUB8,bagaimana kalau kita pergi menjenguk teman,male
30_SUB8,SUB8,dia sudah punya pacar,male
31_SUB8,SUB8,bantuan anda sangat tepat waktu,male
32_SUB8,SUB8,selamat datang di acara kami,male
33_SUB8,SUB8,anda terlihat kurang sehat,male
34_SUB8,SUB8,anda bebas untuk pergi,male
35_SUB8,SUB8,apakah perasaanmu sudah lebih baik,male
36_SUB8,SUB8,keputusan anda sangat bijaksana,male
38_SUB8,SUB8,tapi saya sarankan anda mengakui kesalahan,male
39_SUB8,SUB8,saya ada janji temu mohon tunggu sebentar,male
40_SUB8,SUB8,saya akan bantu mengetikkan untuk anda,male
41_SUB8,SUB8,bolehkah saya bantu,male
42_SUB8,SUB8,maaf anda menduduki kursi saya,male
43_SUB8,SUB8,akui kesalahan dan hadapi kenyataan,male
44_SUB8,SUB8,dia tidak mengatakannya di telepon,male
45_SUB8,SUB8,sudah larut saya harus mengejar kereta,male
46_SUB8,SUB8,minta jus tomat juga,male
47_SUB8,SUB8,sampai jumpa bulan depan,male
48_SUB8,SUB8,kamu harus bantu mencuci baju,male
49_SUB8,SUB8,kalian mau pergi makan siang di mana,male
50_SUB8,SUB8,tolong awasi orang itu,male
51_SUB8,SUB8,dia adalah teman sekamar saya,male
52_SUB8,SUB8,saya tersesat di dekat rumah anda,male
53_SUB8,SUB8,bisa tolong bantu saya menyiram bunga,male
54_SUB8,SUB8,dia membuat kesabaran saya habis,male
55_SUB8,SUB8,apakah kamu sudah makan,male
56_SUB8,SUB8,jika anda bersedia tinggallah,male
57_SUB8,SUB8,sudahkah kamu bicara dengannya,male
58_SUB8,SUB8,teman sejati terlihat di saat susah,male
59_SUB8,SUB8,boleh saya minta nomor telepon anda,male
60_SUB8,SUB8,apa rencanamu untuk masa depan,male
61_SUB8,SUB8,semoga anda cepat sembuh,male
62_SUB8,SUB8,kebetulan sekali bertemu anda di sini,male
63_SUB8,SUB8,bantu menyiapkan makan malam,male
64_SUB8,SUB8,dia adalah laki laki yang pemalu,male
65_SUB8,SUB8,bisakah anda merekomendasikan beberapa hidangan,male
66_SUB8,SUB8,saya benar benar tidak sedang bercanda,male
67_SUB8,SUB8,saya rasa kita akan bekerja sama dengan baik,male
68_SUB8,SUB8,apakah kamu serius,male
69_SUB8,SUB8,kamu benar benar koki yang hebat,male
70_SUB8,SUB8,saya akan berusaha semaksimal mungkin membantu anda,male
71_SUB8,SUB8,halo bisa minta tolong sebentar,male
72_SUB8,SUB8,apakah anda memerlukan bantuan,male
73_SUB8,SUB8,penelitian anda sangat luar biasa,male
74_SUB8,SUB8,saya ada janji temu malam ini,male
75_SUB8,SUB8,saya mau masakan tiongkok terima kasih,male
76_SUB8,SUB8,wasit sepertinya agak memihak,male
77_SUB8,SUB8,kami akan mengabari anda secepatnya,male
78_SUB8,SUB8,terkadang memang begitulah kenyataannya,male
79_SUB8,SUB8,ukuran pancinya pas,male
80_SUB8,SUB8,anda ada di mana,male
81_SUB8,SUB8,bagaimana menurut anda,male
82_SUB8,SUB8,tidak sengaja menabrak orang lain,male
83_SUB8,SUB8,dia akan merasa sangat senang,male
84_SUB8,SUB8,maaf telah mengganggu anda,male
85_SUB8,SUB8,tolong bantu ambilkan foto kami,male
86_SUB8,SUB8,sepertinya anda berjalan ke arah yang berlawanan,male
87_SUB8,SUB8,sebaiknya kita pergi sekarang,male
88_SUB8,SUB8,saya menerima pujian ini dengan rendah hati,male
89_SUB8,SUB8,anda ingin bicara dengan siapa,male
90_SUB8,SUB8,bolehkah saya meminjam mobilmu besok,male
91_SUB8,SUB8,tidak usah terima kasih,male
92_SUB8,SUB8,kamu akan segera sembuh,male
93_SUB8,SUB8,saya akan tiba tepat waktu,male
94_SUB8,SUB8,kami akan menunggu anda,male
95_SUB8,SUB8,kecewa dengan upaya anda,male
96_SUB8,SUB8,kita harus saling membantu,male
97_SUB8,SUB8,semoga perjalanan anda menyenangkan,male
98_SUB8,SUB8,bicaranya tidak ada habisnya,male
99_SUB8,SUB8,saya sedang belajar memasak,male
100_SUB8,SUB8,apakah kalian punya keju,male
1_SUB10,SUB10,selamat pagi ada yang bisa dibantu,female
2_SUB10,SUB10,selamat datang ada yang bisa saya bantu,female
21_SUB10,SUB10,dia sangat tidak bisa diandalkan,female
23_SUB10,SUB10,saya tidak percaya penjelasan anda,female
24_SUB10,SUB10,mau tambah nasi lagi,female
25_SUB10,SUB10,mengapa dia tidak menang,female
28_SUB10,SUB10,apakah sebelumnya kita pernah bertemu,female
31_SUB10,SUB10,apa yang anda lakukan di waktu luang,female
32_SUB10,SUB10,kapan pesawat akan tiba,female
33_SUB10,SUB10,kamu adalah penyelamat hidupku,female
34_SUB10,SUB10,saya setuju dengan semua kebijakannya,female
37_SUB10,SUB10,kamu adalah pahlawanku,female
40_SUB10,SUB10,apakah ada restoran jepang di sekitar sini,female
41_SUB10,SUB10,matanya sangat indah,female
42_SUB10,SUB10,apakah sarapan sudah siap,female
43_SUB10,SUB10,aku sedang menelepon teman,female
44_SUB10,SUB10,berikan mikrofonnya kepada dia,female
47_SUB10,SUB10,konsep lama sulit untuk diubah,female
48_SUB10,SUB10,apakah ada waktu luang sore ini,female
49_SUB10,SUB10,dia sedang mencari tesisnya yang hilang,female
